Date,Open,High,Low,Close,Adj Close,Volume
2023-03-31,126.6500015258789,127.97000122070312,126.29000091552734,127.58000183105469,123.2379150390625,6222400
2023-04-03,126.98999786376953,127.56999969482422,123.61000061035156,124.73999786376953,120.49456787109375,6367800
2023-04-04,124.93000030517578,125.22000122070312,121.80999755859375,122.30000305175781,118.13761901855469,6962700
2023-04-05,121.41999816894531,123.22000122070312,121.25,123.04000091552734,118.8524398803711,6920900
2023-04-06,122.33999633789062,123.8499984741211,121.05000305175781,123.0,118.81380462646484,5260600
2023-04-10,122.08999633789062,124.58000183105469,121.68000030517578,124.29000091552734,120.05988311767578,5243700
2023-04-11,125.25,125.25,123.16999816894531,123.56999969482422,119.3643798828125,5001400
2023-04-12,124.41000366210938,124.5,120.1500015258789,120.2699966430664,116.17670440673828,5288300
2023-04-13,120.05000305175781,121.66000366210938,119.12000274658203,121.12999725341797,117.00743103027344,6077100
2023-04-14,120.87000274658203,121.91999816894531,118.76000213623047,120.16000366210938,116.07044982910156,4833100
2023-04-17,119.12999725341797,119.83999633789062,118.16999816894531,119.37999725341797,115.31698608398438,6370200
2023-04-18,120.33999633789062,120.80000305175781,117.41000366210938,118.36000061035156,114.33170318603516,4829900
2023-04-19,117.25,118.69000244140625,116.44999694824219,118.54000091552734,114.50557708740234,4241900
2023-04-20,117.29000091552734,119.9000015258789,117.12000274658203,118.63999938964844,114.6021728515625,5125000
2023-04-21,117.87000274658203,118.19000244140625,116.55000305175781,117.76000213623047,113.75213623046875,4980700
2023-04-24,117.81999969482422,117.83000183105469,116.56999969482422,117.3499984741211,113.35608673095703,4097900
2023-04-25,116.73999786376953,116.83999633789062,113.68000030517578,114.05000305175781,110.16839599609375,7045200
2023-04-26,114.29000091552734,115.0999984741211,113.20999908447266,114.16000366210938,110.274658203125,4671100
2023-04-27,113.87999725341797,114.30999755859375,112.1500015258789,113.91999816894531,110.04281616210938,6945700
2023-04-28,115.0999984741211,116.9000015258789,113.7300033569336,116.80000305175781,112.8248062133789,8651300
2023-05-01,117.20999908447266,117.58000183105469,115.51000213623047,115.83999633789062,111.89747619628906,6208500
2023-05-02,116.12999725341797,117.05999755859375,114.44000244140625,116.11000061035156,112.15828704833984,7081200
2023-05-03,116.66000366210938,116.81999969482422,112.5999984741211,112.83000183105469,108.98992156982422,11491700
2023-05-04,104.02999877929688,107.12000274658203,103.5,106.58000183105469,102.95264434814453,22117500
2023-05-05,108.20999908447266,109.2699966430664,105.7699966430664,108.77999877929688,105.07775115966797,10736500
2023-05-08,108.37999725341797,108.83000183105469,106.87000274658203,108.30999755859375,104.62374877929688,6694400
2023-05-09,107.0,107.43000030517578,105.30000305175781,105.7699966430664,102.17020416259766,7804100
2023-05-10,107.0,107.4800033569336,105.13999938964844,106.45999908447266,102.83671569824219,7980100
2023-05-11,106.29000091552734,106.51000213623047,103.68000030517578,104.05999755859375,100.51838684082031,10630500
2023-05-12,104.47000122070312,104.73999786376953,102.61000061035156,103.62000274658203,100.09337615966797,7632900
2023-05-15,103.76000213623047,106.4000015258789,102.88999938964844,106.27999877929688,102.662841796875,7444900
2023-05-16,105.66999816894531,106.4800033569336,103.72000122070312,103.79000091552734,100.2575912475586,7027000
2023-05-17,104.19000244140625,105.44999694824219,103.58000183105469,104.80999755859375,101.24286651611328,9504700
2023-05-18,104.80999755859375,107.12000274658203,104.80999755859375,106.95999908447266,103.31969451904297,9142000
2023-05-19,106.94999694824219,107.12000274658203,105.5199966430664,105.86000061035156,102.25713348388672,5779700
2023-05-22,103.66999816894531,105.87000274658203,103.25,105.27999877929688,101.69688415527344,7912400
2023-05-23,104.06999969482422,105.63999938964844,103.47000122070312,103.55999755859375,100.03540802001953,7452500
2023-05-24,102.08000183105469,103.13999938964844,101.58000183105469,103.0199966430664,99.51378631591797,8193700
2023-05-25,101.93000030517578,104.11000061035156,101.47000122070312,104.0199966430664,100.4797592163086,11677400
2023-05-26,104.94000244140625,111.27999877929688,104.81999969482422,110.3499984741211,106.59432220458984,15969900
2023-05-30,114.5,116.69000244140625,112.61000061035156,116.0,112.05203247070312,18291800
2023-05-31,113.55999755859375,114.0,111.5999984741211,113.41000366210938,110.31094360351562,14924000
2023-06-01,114.55999755859375,116.55999755859375,112.30999755859375,115.83000183105469,112.6648178100586,8616500
2023-06-02,117.23999786376953,117.4000015258789,114.69000244140625,115.62000274658203,112.4605484008789,7870900
2023-06-05,115.43000030517578,115.91999816894531,112.63999938964844,112.7300033569336,109.64952850341797,7769300
2023-06-06,112.58000183105469,116.79000091552734,112.23999786376953,116.36000061035156,113.18032836914062,7594500
2023-06-07,116.62999725341797,117.16000366210938,114.48999786376953,115.18000030517578,112.0325698852539,7555400
2023-06-08,115.5999984741211,116.63999938964844,114.0999984741211,116.3499984741211,113.17060089111328,5793400
2023-06-09,117.48999786376953,120.8499984741211,117.37999725341797,119.11000061035156,115.85518646240234,13807000
2023-06-12,121.04000091552734,122.30999755859375,119.7699966430664,122.13999938964844,118.80238342285156,9675100
2023-06-13,124.27999877929688,125.4000015258789,122.75,124.43000030517578,121.0298080444336,8873200
2023-06-14,124.3499984741211,124.43000030517578,121.5,123.4000015258789,120.02796173095703,7324600
2023-06-15,121.58000183105469,124.69000244140625,121.04000091552734,123.61000061035156,120.23222351074219,8132600
2023-06-16,124.58999633789062,124.9800033569336,122.0999984741211,122.68000030517578,119.32763671875,12904100
2023-06-20,121.94000244140625,122.37000274658203,118.70999908447266,119.81999969482422,116.5457763671875,8667400
2023-06-21,118.61000061035156,119.0199966430664,115.66999816894531,115.76000213623047,112.59672546386719,7925400
2023-06-22,116.01000213623047,116.68000030517578,114.91000366210938,116.4000015258789,113.21924591064453,7283000
2023-06-23,114.08999633789062,115.27999877929688,113.02999877929688,113.43000030517578,110.33039855957031,11937500
2023-06-26,114.55999755859375,117.61000061035156,114.30000305175781,116.62999725341797,113.44294738769531,9377000
2023-06-27,116.73999786376953,119.94000244140625,115.6500015258789,119.79000091552734,116.5166015625,7308900
2023-06-28,117.0199966430664,118.0999984741211,116.58000183105469,117.54000091552734,114.32808685302734,6384800
2023-06-29,117.55999755859375,118.1500015258789,116.87999725341797,118.05999755859375,114.83387756347656,5138500
2023-06-30,119.5999984741211,119.86000061035156,118.37999725341797,119.04000091552734,115.78710174560547,6562800
2023-07-03,119.2699966430664,120.4800033569336,118.45999908447266,120.08999633789062,116.80840301513672,2662000
2023-07-05,119.0199966430664,119.05000305175781,117.0999984741211,117.12999725341797,113.92928314208984,6249200
2023-07-06,115.16000366210938,116.19999694824219,113.62000274658203,115.22000122070312,112.07147979736328,7544600
2023-07-07,115.37000274658203,117.7300033569336,114.76000213623047,115.94000244140625,112.77181243896484,6106900
2023-07-10,116.47000122070312,118.27999877929688,116.47000122070312,117.12000274658203,113.91957092285156,6037000
2023-07-11,117.80000305175781,117.87000274658203,114.88999938964844,116.87000274658203,113.6763916015625,5786600
2023-07-12,117.55999755859375,119.2300033569336,117.0999984741211,118.68000030517578,115.43694305419922,8371300
2023-07-13,120.0,123.41999816894531,119.87999725341797,123.12000274658203,119.755615234375,9823000
2023-07-14,123.0,123.18000030517578,121.12999725341797,122.55999755859375,119.21089935302734,7889800
2023-07-17,122.33000183105469,124.45999908447266,120.76000213623047,123.4000015258789,120.02796173095703,6125000
2023-07-18,122.31999969482422,123.2300033569336,121.26000213623047,122.86000061035156,119.50272369384766,7484400
2023-07-19,125.33999633789062,127.0999984741211,124.30000305175781,124.41999816894531,121.02008056640625,8866700
2023-07-20,123.5199966430664,124.5999984741211,120.2300033569336,120.72000122070312,117.42118835449219,9148600
2023-07-21,121.93000030517578,126.66000366210938,121.37999725341797,124.72000122070312,121.31189727783203,23699200
2023-07-24,124.72000122070312,125.5999984741211,123.16999816894531,124.0999984741211,120.70883178710938,5859300
2023-07-25,124.19999694824219,125.9800033569336,124.19999694824219,125.06999969482422,121.6523208618164,5592100
2023-07-26,123.19999694824219,125.23999786376953,122.33999633789062,124.0199966430664,120.63101196289062,5291800
2023-07-27,126.55999755859375,127.7699966430664,124.91999816894531,125.8499984741211,122.4110107421875,7917900
2023-07-28,128.3000030517578,129.9199981689453,127.55999755859375,129.47999572753906,125.94180297851562,11762200
2023-07-31,129.99000549316406,132.97000122070312,129.10000610351562,132.1699981689453,128.5583038330078,11029600
2023-08-01,131.9199981689453,132.38999938964844,130.24000549316406,132.0800018310547,128.4707794189453,7128700
2023-08-02,130.1999969482422,131.5800018310547,128.8300018310547,129.27000427246094,125.73755645751953,13711100
2023-08-03,116.97000122070312,119.11000061035156,114.88999938964844,118.69999694824219,115.45637512207031,29239600
2023-08-04,117.76000213623047,122.0,117.76000213623047,121.5,118.17987823486328,12651200
2023-08-07,122.20999908447266,122.73999786376953,117.91999816894531,119.33999633789062,116.07889556884766,7706500
2023-08-08,117.0,117.87999725341797,115.95999908447266,117.66000366210938,114.44480895996094,8934600
2023-08-09,117.2300033569336,118.11000061035156,116.5199966430664,116.56999969482422,113.38459014892578,5642500
2023-08-10,117.68000030517578,118.38999938964844,115.06999969482422,115.61000061035156,112.4508285522461,6224500
2023-08-11,114.12999725341797,115.45999908447266,113.72000122070312,114.61000061035156,111.47815704345703,5709500
2023-08-14,113.87999725341797,114.5199966430664,112.80999755859375,114.0199966430664,110.90426635742188,8537500
2023-08-15,113.33999633789062,113.51000213623047,111.4000015258789,111.68000030517578,108.62821960449219,6843600
2023-08-16,111.3499984741211,111.91999816894531,110.05000305175781,110.1500015258789,107.14002990722656,6426700
2023-08-17,110.19000244140625,111.12999725341797,109.66000366210938,110.08000183105469,107.07193756103516,6250500
2023-08-18,108.81999969482422,110.5199966430664,108.5,110.0999984741211,107.09140014648438,6382000
2023-08-21,109.83999633789062,110.95999908447266,109.0,110.68000030517578,107.6555404663086,6539800
2023-08-22,111.47000122070312,111.83999633789062,109.13999938964844,109.47000122070312,106.4786148071289,4588700
2023-08-23,109.33999633789062,111.52999877929688,108.8499984741211,111.16999816894531,108.13214874267578,6873900
2023-08-24,112.16000366210938,112.56999969482422,108.16000366210938,108.51000213623047,105.54483795166016,8698100
2023-08-25,108.88999938964844,110.5199966430664,107.76000213623047,110.31999969482422,107.30538177490234,6669900
2023-08-28,111.30000305175781,112.19000244140625,110.62000274658203,111.68000030517578,108.62821960449219,4316400
2023-08-29,110.5199966430664,113.98999786376953,110.5199966430664,113.77999877929688,110.67082977294922,6971400
2023-08-30,112.55999755859375,113.45999908447266,111.66999816894531,113.2699966430664,110.95489501953125,6490300
2023-08-31,112.43000030517578,115.16000366210938,112.43000030517578,114.52999877929688,112.18914794921875,7962500
2023-09-01,115.69999694824219,115.69999694824219,114.41000366210938,115.38999938964844,113.03157043457031,5307300
2023-09-05,114.91000366210938,117.05999755859375,114.91000366210938,116.55000305175781,114.16786193847656,7294800
2023-09-06,116.0,116.72000122070312,113.62999725341797,114.68000030517578,112.33607482910156,7411900
2023-09-07,110.5999984741211,110.69999694824219,106.06999969482422,106.4000015258789,104.2253189086914,17947800
2023-09-08,106.16999816894531,107.06999969482422,105.51000213623047,106.13999938964844,103.97063446044922,9819300
2023-09-11,111.2699966430664,111.83999633789062,108.81999969482422,110.27999877929688,108.02601623535156,18771700
2023-09-12,109.58000183105469,112.73999786376953,109.51000213623047,111.2300033569336,108.95660400390625,9250100
2023-09-13,111.58000183105469,113.5999984741211,111.52999877929688,112.63999938964844,110.33778381347656,8131500
2023-09-14,113.7699966430664,114.73999786376953,113.0,114.04000091552734,111.70916748046875,7138100
2023-09-15,113.97000122070312,115.19000244140625,112.45999908447266,113.13999938964844,110.82756042480469,12242700
2023-09-18,112.88999938964844,113.83000183105469,112.45999908447266,112.75,110.4455337524414,5065100
2023-09-19,112.19999694824219,112.33999633789062,109.91000366210938,110.72000122070312,108.45702362060547,5658800
2023-09-20,111.73999786376953,111.80000305175781,109.16000366210938,109.22000122070312,106.98767852783203,7073800
2023-09-21,107.9800033569336,109.58999633789062,107.8499984741211,107.95999908447266,105.75343322753906,7007200
2023-09-22,108.7699966430664,109.77999877929688,107.36000061035156,107.68000030517578,105.47915649414062,6965500
2023-09-25,106.83999633789062,110.4800033569336,106.70999908447266,110.43000030517578,108.1729507446289,6782500
2023-09-26,109.8499984741211,110.63999938964844,109.33999633789062,109.72000122070312,107.47746276855469,6559800
2023-09-27,110.7300033569336,110.80999755859375,107.43000030517578,109.19000244140625,106.95829772949219,7225000
2023-09-28,109.76000213623047,111.91000366210938,109.18000030517578,111.0999984741211,108.82926177978516,4851300
2023-09-29,111.87999725341797,112.2300033569336,110.63999938964844,111.05999755859375,108.79006958007812,4868600
2023-10-02,110.4000015258789,111.79000091552734,109.5999984741211,111.0999984741211,108.82926177978516,5751500
2023-10-03,110.80999755859375,112.26000213623047,109.37999725341797,110.19000244140625,107.93785858154297,7750700
2023-10-04,110.80000305175781,111.06999969482422,108.80000305175781,109.8499984741211,107.60480499267578,7189400
2023-10-05,109.69999694824219,110.45999908447266,108.94999694824219,109.80000305175781,107.55583190917969,5089700
2023-10-06,110.87000274658203,111.33000183105469,108.05000305175781,110.87999725341797,108.6137466430664,7929800
2023-10-09,110.31999969482422,111.9800033569336,109.4800033569336,111.80000305175781,109.51495361328125,4714500
2023-10-10,111.5,112.98999786376953,110.43000030517578,112.30999755859375,110.01451873779297,6253000
2023-10-11,112.27999877929688,112.63999938964844,109.58000183105469,111.12000274658203,108.84883880615234,6378600
2023-10-12,111.9800033569336,112.20999908447266,110.31999969482422,111.45999908447266,109.18190002441406,5371700
2023-10-13,111.72000122070312,111.97000122070312,108.54000091552734,108.66000366210938,106.43913269042969,6035600
2023-10-16,109.08999633789062,111.08000183105469,108.94999694824219,110.51000213623047,108.25131225585938,6254700
2023-10-17,108.80999755859375,112.2699966430664,108.0199966430664,112.19999694824219,109.90676879882812,7334000
2023-10-18,111.05999755859375,112.11000061035156,110.02999877929688,110.9800033569336,108.71171569824219,7174500
2023-10-19,112.38999938964844,114.4000015258789,110.83999633789062,111.27999877929688,109.00556945800781,10511500
2023-10-20,111.5199966430664,111.61000061035156,108.62999725341797,108.62999725341797,106.40973663330078,7754600
2023-10-23,107.94000244140625,110.56999969482422,107.68000030517578,108.66000366210938,106.43913269042969,6679200
2023-10-24,109.30000305175781,110.33000183105469,108.44000244140625,109.38999938964844,107.15420532226562,8578600
2023-10-25,108.80999755859375,109.29000091552734,104.43000030517578,104.77999877929688,102.63842010498047,8571600
2023-10-26,104.75,106.47000122070312,104.33000183105469,105.62000274658203,103.46125793457031,8705200
2023-10-27,106.9000015258789,107.88999938964844,105.83999633789062,106.45999908447266,104.28408813476562,7292000
2023-10-30,106.70999908447266,109.33000183105469,106.18000030517578,107.83000183105469,105.6260986328125,6634000
2023-10-31,108.30000305175781,109.20999908447266,106.69000244140625,108.98999786376953,106.76237487792969,6485500
2023-11-01,109.16999816894531,111.19000244140625,108.69999694824219,110.88999938964844,108.62355041503906,12809900
2023-11-02,117.97000122070312,119.08000183105469,114.44999694824219,117.36000061035156,114.96131134033203,22106100
2023-11-03,117.94999694824219,120.0999984741211,117.36000061035156,119.5199966430664,117.07716369628906,10667600
2023-11-06,120.0,120.55999755859375,118.37999725341797,119.93000030517578,117.47879028320312,7756400
2023-11-07,119.8499984741211,121.08000183105469,119.16999816894531,120.72000122070312,118.25263214111328,7898400
2023-11-08,121.4000015258789,122.05999755859375,119.1500015258789,120.05999755859375,117.60611724853516,7681900
2023-11-09,121.12000274658203,122.43000030517578,119.8499984741211,120.0999984741211,117.64530181884766,9002700
2023-11-10,121.9000015258789,124.80999755859375,120.97000122070312,124.20999908447266,121.67129516601562,12191600
2023-11-13,124.0,124.55000305175781,122.62999725341797,123.8499984741211,121.31865692138672,7959200
2023-11-14,127.33999633789062,128.22000122070312,126.08000183105469,127.36000061035156,124.75691986083984,11255400
2023-11-15,127.91999816894531,129.72999572753906,127.55999755859375,128.9199981689453,126.28504180908203,7789100
2023-11-16,129.08999633789062,130.3699951171875,128.30999755859375,128.6999969482422,126.06953430175781,11655700
2023-11-17,129.3000030517578,129.7899932861328,128.4199981689453,129.47000122070312,126.82379913330078,6543300
2023-11-20,129.44000244140625,130.1199951171875,129.02000427246094,129.50999450683594,126.86296844482422,7148600
2023-11-21,126.88999938964844,127.47000122070312,125.75,127.0199966430664,124.42385864257812,14641800
2023-11-22,127.88999938964844,129.50999450683594,127.16000366210938,127.5,124.89405822753906,6647400
2023-11-24,128.22999572753906,128.22999572753906,127.55999755859375,127.75,125.13895416259766,3708200
2023-11-27,127.2699966430664,129.02000427246094,126.79000091552734,128.1999969482422,125.57975006103516,8586400
2023-11-28,127.19999694824219,127.30999755859375,125.66999816894531,126.58999633789062,124.0026626586914,8817900
2023-11-29,129.24000549316406,130.60000610351562,127.62000274658203,127.91000366210938,126.09254455566406,10608300
2023-11-30,129.27000427246094,129.39999389648438,127.48999786376953,129.0500030517578,127.21634674072266,11731800
2023-12-01,129.05999755859375,130.27000427246094,128.50999450683594,129.6699981689453,127.82752227783203,8861400
2023-12-04,129.3300018310547,130.0500030517578,128.02999877929688,129.9499969482422,128.10354614257812,7485000
2023-12-05,129.08999633789062,130.85000610351562,128.9499969482422,130.75,128.89219665527344,6231600
2023-12-06,131.97999572753906,132.13999938964844,129.66000366210938,129.9600067138672,128.11341857910156,6912400
2023-12-07,131.3300018310547,133.3300018310547,130.38999938964844,132.94000244140625,131.0510711669922,7815700
2023-12-08,131.22000122070312,133.97000122070312,131.17999267578125,132.97000122070312,131.0806427001953,7677700
2023-12-11,134.50999450683594,136.60000610351562,134.07000732421875,136.10000610351562,134.1661834716797,11010700
2023-12-12,135.97999572753906,137.22999572753906,135.5,136.67999267578125,134.73793029785156,7380400
2023-12-13,136.3800048828125,138.99000549316406,136.0800018310547,138.8000030517578,136.8278045654297,7507700
2023-12-14,139.60000610351562,142.75999450683594,139.60000610351562,141.5,139.4894256591797,11468900
2023-12-15,142.0500030517578,143.49000549316406,141.3800048828125,143.1300048828125,141.09628295898438,25049400
2023-12-18,142.50999450683594,143.1199951171875,141.2899932861328,141.64999389648438,139.63731384277344,7832100
2023-12-19,142.02999877929688,143.42999267578125,141.44000244140625,143.22999572753906,141.19483947753906,5658400
2023-12-20,141.97000122070312,142.97999572753906,140.36000061035156,140.44000244140625,138.4445037841797,7264800
2023-12-21,141.8000030517578,142.69000244140625,140.99000549316406,142.44000244140625,140.4160919189453,8361600
2023-12-22,143.25,144.39999389648438,142.75,143.49000549316406,141.451171875,4658300
2023-12-26,144.1699981689453,146.0500030517578,143.9600067138672,145.4600067138672,143.3931884765625,4381200
2023-12-27,145.85000610351562,146.22000122070312,145.0399932861328,145.72000122070312,143.6494903564453,4470300
2023-12-28,146.17999267578125,146.88999938964844,145.72999572753906,145.86000061035156,143.78749084472656,4928800
2023-12-29,145.41000366210938,145.6199951171875,143.7899932861328,144.6300048828125,142.57498168945312,4838400
2024-01-02,142.19000244140625,142.1999969482422,138.77999877929688,140.22999572753906,138.23748779296875,8495800
2024-01-03,138.88999938964844,138.88999938964844,136.99000549316406,137.60000610351562,135.64486694335938,8133300
2024-01-04,135.44000244140625,137.3300018310547,134.94000244140625,136.1699981689453,134.2351837158203,6770300
2024-01-05,136.16000366210938,138.07000732421875,135.85000610351562,136.72999572753906,134.78720092773438,6826500
2024-01-08,136.99000549316406,139.14999389648438,136.63999938964844,139.02999877929688,137.0545196533203,7729400
2024-01-09,137.5399932861328,140.9499969482422,137.13999938964844,139.88999938964844,137.90232849121094,5856900
2024-01-10,139.88999938964844,140.02999877929688,137.7899932861328,139.30999755859375,137.33055114746094,5652500
2024-01-11,139.0,139.9499969482422,136.02999877929688,139.02999877929688,137.0545196533203,7374900
2024-01-12,142.1199951171875,142.66000366210938,139.16000366210938,140.1999969482422,138.20791625976562,6539600
2024-01-16,140.0,141.22999572753906,137.97999572753906,141.1199951171875,139.11483764648438,7483000
2024-01-17,139.6199951171875,139.6300048828125,137.35000610351562,139.32000732421875,137.34042358398438,6584700
2024-01-18,143.14999389648438,145.64999389648438,142.3300018310547,145.2899932861328,143.2255859375,12893000
2024-01-19,147.25999450683594,152.77000427246094,146.74000549316406,151.9600067138672,149.8008270263672,16164100
2024-01-22,152.75,154.57000732421875,151.8699951171875,152.8699951171875,150.69789123535156,10456100
2024-01-23,152.8699951171875,153.74000549316406,151.41000366210938,153.5,151.3189239501953,6232300
2024-01-24,154.7899932861328,156.32000732421875,153.89999389648438,154.3699951171875,152.17657470703125,8331900
2024-01-25,157.60000610351562,157.97999572753906,153.6699981689453,154.47000122070312,152.275146484375,7740900
2024-01-26,152.2100067138672,152.97999572753906,150.3800048828125,150.72000122070312,148.57843017578125,7744700
2024-01-29,150.39999389648438,151.24000549316406,148.4199981689453,149.63999938964844,147.51376342773438,10770700
2024-01-30,148.0,148.8000030517578,145.57000732421875,145.97999572753906,143.90577697753906,9132800
2024-01-31,145.33999633789062,150.16000366210938,144.33999633789062,148.50999450683594,146.3998260498047,21184200
2024-02-01,140.8699951171875,143.91000366210938,140.08999633789062,141.11000061035156,139.10498046875,22810600
2024-02-02,140.64999389648438,142.13999938964844,139.25999450683594,141.69000244140625,139.67674255371094,10440800
2024-02-05,141.86000061035156,144.64999389648438,141.2100067138672,144.02999877929688,141.98348999023438,8032600
2024-02-06,144.5,144.80999755859375,142.42999267578125,144.10000610351562,142.05250549316406,7286300
2024-02-07,145.16000366210938,145.9499969482422,143.6300048828125,145.88999938964844,143.8170623779297,7361900
2024-02-08,146.85000610351562,148.61000061035156,146.2899932861328,148.17999267578125,146.07452392578125,9448700
2024-02-09,149.0,153.39999389648438,148.35000610351562,151.0,148.85446166992188,11981500
